Term,Course,Section,Cr,Days,Times,Title,DistReq,Diversity,Room,Reg,Max,Exam,Faculty
Janplan,RE242,A,3,MTWR, 2:00pm- 4:00pm,The Good Life,S, ,DIAM 341,20,18, ,Harper     
Janplan,SO212J,A,3,MTRF, 9:30am-12:00n ,Introduction to GIS and Spatial Analysis (See ES214J),, , ,0, , ,Gimond     
Janplan,SP132,A,3,MWR,10:00am- 1:00pm,Conversation and Composition in Salamanca,,I , ,16,14,OCIN,Allbritton 
Janplan,ST117,A,3,MTWR, 1:00pm- 4:00pm,Information Use and Misuse: Big Data and Artificial Intelligence,, ,ALCM 205,16,20, ,Kugelmeyer 
Janplan,TD261J,A,3,MWR,10:00am-12:00n ,Topics in Performance: Activist Storytelling Workshop,A, ,RUNN SMIT,5,12, ,Weinblatt  
Janplan,TD261J,A,3,MWR, 1:00pm- 3:00pm,Topics in Performance: Activist Storytelling Workshop,A, ,RUNN SMIT,5,12, ,Weinblatt  
Janplan,TD361J,A,3,MTWR,10:00am- 6:00pm,Advanced Topics in Performance: Presence/Past,, ,RUNN 201,8,12, ,"Bartnick   Smith, S    "
Janplan,TD361J,A,3,F,10:00am- 3:00pm,Advanced Topics in Performance: Presence/Past,, ,RUNN 201,8,12, ,"Bartnick   Smith, S    "
Janplan,WG211,A,3,MTRF,10:00am-12:30pm,Women in Myth and Fairy Tale,L, ,MILL 008,14,15, ,Pukkila    
Janplan,WG211,A,3,W, 1:30pm- 4:00pm,Women in Myth and Fairy Tale,L, ,MILL 014,14,15, ,Pukkila    
Spring,AA118,A,2,TR, 2:30pm- 4:00pm,Dance Technique Lab: Dance Forms of the African Diaspora: Hip-hop (See TD118),, , ,0, , ,Akuchu     
Spring,AA223,A,4,TR, 8:00am- 9:30am,Critical Race Feminisms and Tap Dance (See WG223),A,U , ,0, , ,"Thomas, S  "
Spring,AA223,A,4,TR, 9:45am-10:45am,Critical Race Feminisms and Tap Dance (See WG223),A,U , ,0, , ,"Thomas, S  "
Spring,AA231,A,4,MW,11:00am-12:15pm,Caribbean Cultures (See AY231),,I , ,0, , ,Bhimull    
Spring,AA276,A,4,TR, 9:30am-10:45am,African-American Culture in the United States (See AM276),S,U , ,0, , ,Gilkes     
Spring,AA298,A,4,TR, 1:00pm- 2:15pm,"Introduction to African History, 1800-1994 (See HI298)",H,I , ,0, , ,Duff       
Spring,AA341,A,4,W, 1:00pm- 3:30pm,"Culture, Mobility, Identity: Encounters in the African Diaspora (See AY341)",S,I , ,0, , ,Bhimull    
Spring,AA357,A,4,T, 7:00pm- 9:30pm,"Civil Rights, Black Power, and Social Change (See SO357)",S,U , ,0, , ,Gilkes     
Spring,AA361,A,4,MW, 2:30pm- 3:45pm,"Creolization, Culture, and Society in the Indian Ocean Islands (See FR361)",,I , ,0, , ,Mauguiere  
Spring,AA370,A,4,TR, 2:30pm- 3:45pm,"<I>Corps, Espace, et Genre</I>: Postcolonial Space in Francophone Africa (See FR370)",,I , ,0, , ,Niang      
Spring,AA398,A,4,W, 1:00pm- 3:30pm,South African Women's Memoir (See HI398B),H,I , ,0, , ,Duff       
Spring,AM171,A,4,TR, 1:00pm- 2:15pm,Introduction to American Studies,,U ,LOVE 208,22,24,7,Saltz      
Spring,AM217,A,4,MW, 7:00pm- 8:15pm,Religion in the Americas (See RE217),H, , ,0, , ,Harper     
Spring,AM221,A,4,TR, 9:30am-10:45am,Mapping Waterville,H, ,DIAM 123,20,20, ,Lisle      
Spring,AM232,A,4,MW,11:00am-12:15pm,Queer Identities and Politics (See WG232),,U , ,0, , ,Arellano   
Spring,AM234,A,4,TR, 1:00pm- 2:15pm,From Rockabilly Kings to Lady Gaga: A History of Rock 'n' Roll (See MU234),A, , ,0, , ,Zelensky   
Spring,AM259,A,4,WF, 2:30pm- 3:45pm,American Art since 1900 (See AR159),A, , ,0, , ,Sperling   
Spring,AM276,A,4,TR, 9:30am-10:45am,African-American Culture in the United States,S,U ,LOVE 100,55,60,8,Gilkes     
Spring,AM357,A,4,T, 7:00pm- 9:30pm,"Civil Rights, Black Power, and Social Change (See SO357)",S,U , ,0, , ,Gilkes     
Spring,AM366,A,4,TR,11:00am-12:15pm,"Race, Gender, and the Graphic Novel",L,U ,MILL 257,16,15,6,Fugikawa   
Spring,AM457,A,4,MWF,12:00n -12:50pm,American Gothic Literature (See EN457),L,U , ,0, , ,Bryant     
Spring,AM493C,A,4,T, 1:00pm- 3:30pm,"Seminar: Space, Culture, and Neoliberalism",, ,MILL 253,12,15,0,Lisle      
Spring,AM493C,B,4,R, 1:00pm- 3:30pm,"Seminar: Space, Culture, and Neoliberalism",, ,MILL 253,8,15,0,Lisle      
Spring,AN154,A,3 to 4,TR, 9:30am-10:45am,Roman History,H, ,LOVE 213,29,30,8,Welser     
Spring,AN398,A,4,TR, 1:00pm- 2:15pm,Athenian Democracy as Reality and Idea (See CL398),H, , ,0, , ,Welser     
Spring,AR101W,A,4,TR,11:00am-12:15pm,Reading Images,W1, ,BIXL 154,16,16, ,Plesch     
Spring,AR112,A,4,MW,11:00am-12:15pm,Introduction to Western Art: Renaissance to Today,A, ,BIXL 154,25,25,0,Harkett    
Spring,AR126,A,4,TR, 9:30am-10:45am,"Art and Architecture of the Islamic World, 1258-1914",A, ,BIXL 154,24,25,8,Ameri      
Spring,AR135,A,4,MW, 2:00pm- 3:50pm,Visual Thinking,A, ,BIXL 283,18,16,0,Mitchell   
Spring,AR159,A,4,WF, 2:30pm- 3:45pm,American Art since 1900,A, ,BIXL 154,24,25,0,Sperling   
Spring,AR222,A,4,MW,11:00am-12:50pm,Drawing II,, ,BIXL 283,6,16,0,Mitchell   
Spring,AR229,A,4,MW,11:00am-12:50pm,Print and Digital Media II,, ,BIXL 302,8,15,0,Lilleston  
Spring,AR242,A,4,TR, 2:00pm- 3:50pm,Painting II,, ,BIXL 250,14,16,0,"Engman, B  "
Spring,AR244,A,4,WF, 1:00pm- 2:15pm,Moving Images: Magic Lanterns to Virtual Reality,A, ,BIXL 154,19,25,0,Sperling   
Spring,AR257,A,4,TR, 2:30pm- 3:45pm,Renaissance Art,A, ,BIXL 154,18,25,0,Plesch     
Spring,AR265,A,4,MW, 2:00pm- 3:50pm,Sculpture I: Architecture and Site,, ,BIXL 117,15,16,0,Borthwick  
Spring,AR268,A,4,MWF, 9:00am- 9:50am,Design Thinking Studio: Performative Sculpture,A, ,RUNN THTR,3,16,0,Borthwick   Thurston   
Spring,AR268,A,4,F,10:00am-12:00n ,Design Thinking Studio: Performative Sculpture,A, ,RUNN THTR,3,16,0,Borthwick   Thurston   
Spring,AR276,A,4,MWF, 9:00am- 9:50am,Zen and the Arts in Asia,A, ,BIXL 154,24,25,10,Weitz      
Spring,AR282,A,4,TR,11:00am-12:50pm,Photography II,, ,BIXL 278,11,12,0,Green      
Spring,AR323,A,4,TR, 1:00pm- 2:15pm,Destroying Culture: Iconoclasm from Antiquity to Today,,I ,MILL 205,9,16,0,Ameri      
Spring,AR329,A,4,MW, 2:00pm- 3:50pm,Print and Digital Media IV,, ,BIXL 302,6,15,0,Lilleston  
Spring,AR341,A,4,TR,11:00am-12:50pm,Painting III,, ,BIXL 250,1,16,0,"Engman, B  "
Spring,AR342,A,4,TR,11:00am-12:50pm,Painting IV,, ,BIXL 250,6,16,0,"Engman, B  "
Spring,AR356,A,4,MW, 1:00pm- 2:15pm,Writing Art Criticism,W2, ,BIXL 142,8,12,0,Harkett    
Spring,AR365,A,4,MW,11:00am-12:50pm,Sculpture III: The Nobility of Stone,, ,BIXL 117,11,12,0,Borthwick  
Spring,AR366,A,4,MW,11:00am-12:50pm,"Sculpture IV: Measure, Material, and Process",, ,BIXL 117,4,12,0,Borthwick  
Spring,AR382,A,4,TR, 2:00pm- 3:50pm,Photography IV,, ,BIXL 278,7,12,0,Green      
Spring,AR398,A,4,W, 1:00pm- 3:30pm,Japanese Visual Culture,, ,BIXL 102,11,10,0,Weitz      
Spring,AR402,A,2,M, 7:00pm- 9:30pm,Studio Art Capstone,, ,BIXL 270,12,15,0,Mitchell   
Spring,AR411,A,4,F, 1:00pm- 3:30pm,Theories and Methods of Art History,, ,BIXL 102,5,12,0,Plesch     
Spring,AR425,A,4,T, 1:00pm- 3:30pm,Intimate Things,, ,BIXL 102,3,12,0,Harkett    
Spring,AR441,A,4,TR,11:00am-12:50pm,Painting V,, ,BIXL 250,0,16,0,"Engman, B  "
Spring,AR442,A,4,TR,11:00am-12:50pm,Painting VI,, ,BIXL 250,2,16,0,"Engman, B  "
Spring,AR443,A,4,TR,11:00am-12:50pm,Painting VII,, ,BIXL 250,0,16,0,"Engman, B  "
Spring,AR481,A,4,TR, 2:00pm- 3:50pm,Photography V,, ,BIXL 278,3,12,0,Green      
Spring,AR482,A,4,TR, 2:00pm- 3:50pm,Photography VI,, ,BIXL 278,0,12,0,Green      
Spring,AR485,A,4,TR, 2:00pm- 3:50pm,Photography VII,, ,BIXL 278,1,12,0,Green      
Spring,AS151,A,3 to 4,MWF, 1:00pm- 1:50pm,"Stars, Stellar Systems, and Cosmology","N,OptLb", ,KEYE 105,36,35,4,McGrath    
Spring,AS151 L,A,,T, 1:00pm- 3:50pm,Stars and Stellar Systems Laboratory,, ,KEYE 114,16,16, ,Goulet     
Spring,AS172,A,3,MWF,11:00am-11:50am,Extraterrestrial Life,N, ,MILL 014,36,35,5,Kocevski   
Spring,AS172,B,3,MWF, 1:00pm- 1:50pm,Extraterrestrial Life,N, ,MILL 014,36,35,5,Kocevski   
Spring,AS342,A,4,TR, 2:30pm- 3:45pm,Galaxies and Cosmology,, ,KEYE 105,15,18,9,Kocevski   
Spring,AY112,A,4,MWF, 9:00am- 9:50am,Cultural Anthropology,S,I ,DIAM 145,30,30,10,Strohl     
Spring,AY112,B,4,MWF,10:00am-10:50am,Cultural Anthropology,S,I ,DIAM 145,29,30,11,"Tate, W    "
Spring,AY112,C,4,MWF,11:00am-11:50am,Cultural Anthropology,S,I ,DIAM 145,29,30,1,MillsMaryB 
Spring,AY211,A,4,T, 1:00pm- 3:30pm,Human Rights and Social Justice in Global Perspective (See GS211),W2, , ,0, , ,Razsa      
Spring,AY231,A,4,MW,11:00am-12:15pm,Caribbean Cultures,,I ,DIAM 323,17,20,0,Bhimull    
Spring,AY262,A,4,TR, 9:30am-10:45am,"Music in Life, Music as Culture: Introduction to Ethnomusicology (See MU262)",A,I , ,0, , ,Zelensky   
Spring,AY276,A,4,TR, 9:30am-10:45am,African-American Culture in the United States (See AM276),S,U , ,0, , ,Gilkes     
Spring,AY277,A,4,TR, 1:00pm- 2:15pm,Culture of Cuteness: Japanese Women (in English) (See EA277),S,I , ,0, , ,Abe        
Spring,AY298,A,4,TR,11:00am-12:15pm,Cultural Accounting of Business and Work,, ,DIAM 323,15,18,6,Menair     
Spring,AY316,A,4,M, 1:00pm- 3:30pm,Religion and Social Change in Contemporary Africa (See GS316),, , ,0, , ,Halvorson  
Spring,AY341,A,4,W, 1:00pm- 3:30pm,"Culture, Mobility, Identity: Encounters in the African Diaspora",S,I ,DIAM 323,9,15,0,Bhimull    
Spring,AY355,A,4,M, 7:00pm- 9:30pm,Aging and Public Policy in East Asia (See EA355),S,I , ,0, , ,Zhang      
Spring,AY363,A,4,M, 1:00pm- 3:30pm,Secrecy and Power,,I ,DIAM 323,15,15,0,Strohl     
Spring,AY455,A,4,R, 1:00pm- 3:30pm,Intervention: The Ethics and Politics of Humanitarianism (See GS455),S, , ,0, , ,Halvorson  
Spring,AY464,A,4,R, 1:00pm- 3:30pm,Anthropology of Food,, ,DIAM 323,10,15,0,MillsMaryB 
Spring,BC362,A,4,TR,11:00am-12:15pm,Medical Biochemistry,, ,KEYE 105,8,36,6,Moloney    
Spring,BC362,A,4,F,12:00n -12:50pm,Medical Biochemistry,, ,AREY 005,8,36,6,Moloney    
Spring,BC368,A,4 to 5,TR, 9:30am-10:45am,Biochemistry of the Cell II,, ,KEYE 103,18,24,8,Millard    
Spring,BC368,A,4 to 5,F,12:00n -12:50pm,Biochemistry of the Cell II,, ,LOVE 213,18,24,8,Millard    
Spring,BC368 L,A,,W,12:30pm- 4:30pm,Lab:Cell Biochemistry II,, ,KEYE 303,7,12, ,Moloney    
Spring,BC368 L,B,,R,12:30pm- 4:30pm,Lab:Cell Biochemistry II,, ,KEYE 303,8,12, ,Hepburn    
Spring,BC378,A,4,MWF,10:00am-10:50am,Molecular Biology,, ,MUDD 405,14,16,11,van Oers   
Spring,BC378,A,4,W, 1:00pm- 4:00pm,Molecular Biology,, ,AREY 205,14,16,11,van Oers   
Spring,BI133,A,3,TR,11:00am-12:15pm,Microorganisms and Society,N, ,AREY 005,32,32,6,Childers   
Spring,BI164,A,4,MWF, 9:00am- 9:50am,Evolution and Diversity,"N,Lb", ,OLIN 001,62,48,10,"Stone, J.  "
Spring,BI164,B,4,MWF,10:00am-10:50am,Evolution and Diversity,"N,Lb", ,OLIN 001,52,48,11,Noh        
Spring,BI164,C,4,MWF,11:00am-11:50am,Evolution and Diversity,"N,Lb", ,OLIN 001,62,48,1,Bevier     
Spring,BI164 L,A1,,M, 1:00pm- 4:00pm,Lab: Evolutn & Diversity,, ,AREY 201,16,16, ,Staffiere  
Spring,BI164 L,A2,,M, 1:00pm- 4:00pm,Lab: Evolutn & Diversity,, ,AREY 307,16,16, ,Bade       
Spring,BI164 L,B1,,T, 1:00pm- 4:00pm,Lab: Evolutn & Diversity,, ,AREY 201,17,16, ,Staffiere  
Spring,BI164 L,B2,,T, 1:00pm- 4:00pm,Lab: Evolutn & Diversity,, ,AREY 307,19,16, ,Bade       
Spring,BI164 L,B3,,T, 1:00pm- 4:00pm,Lab: Evolutn & Diversity,, ,AREY 202,14,16, ,"Graham, S  "
Spring,BI164 L,C1,,W, 1:00pm- 4:00pm,Lab: Evolutn & Diversity,, ,AREY 201,16,16, ,Staffiere  
Spring,BI164 L,C2,,W, 1:00pm- 4:00pm,Lab: Evolutn & Diversity,, ,AREY 307,16,16, ,Bade       
Spring,BI164 L,C3,,W, 1:00pm- 4:00pm,Lab: Evolutn & Diversity,, ,AREY 202,14,16, ,"Graham, S  "
Spring,BI164 L,D1,,R, 1:00pm- 4:00pm,Lab: Evolutn & Diversity,, ,AREY 201,16,16, ,Chiriboga  
Spring,BI164 L,D2,,R, 1:00pm- 4:00pm,Lab: Evolutn & Diversity,, ,AREY 307,16,16, ,Bade       
Spring,BI164 L,D3,,R, 1:00pm- 4:00pm,Lab: Evolutn & Diversity,, ,AREY 202,16,16, ,"Graham, S  "
Spring,BI198,A,4,MWF, 9:00am- 9:50am,Biochemistry of Food,"N,Lb", ,MILL 205,16,16,10,Klepach    
Spring,BI198,A,4,F, 1:00pm- 3:50pm,Biochemistry of Food,"N,Lb", ,AREY 305,16,16,10,Klepach    
Spring,BI225,A,3,MWF, 9:00am- 9:50am,Immunology,, ,LOVE 100,40,32,10,Hannum     
Spring,BI244,A,4,TR, 9:30am-10:45am,Marine Communities (See ES244),, , ,0, , ,McClenacha 
Spring,BI274,A,4,MWF,12:00n -12:50pm,Neurobiology,, ,LOVE 215,22,24,2,Martin     
Spring,BI274 L,A,,W, 1:00pm- 4:00pm,Laboratory: Neurobiology,, ,OLIN 332,12,12, ,Chiriboga  
Spring,BI274 L,B,,R, 1:00pm- 4:00pm,Laboratory: Neurobiology,, ,OLIN 332,10,12, ,Martin     
Spring,BI275,A,4,MWF,12:00n -12:50pm,Human Physiology,, ,OLIN 001,26,28,5,Tilden     
Spring,BI275 L,A,,M, 1:00pm- 4:00pm,Lab: Human Physiology,, ,OLIN 213,12,14, ,Guay       
Spring,BI275 L,B,,T, 1:00pm- 4:00pm,Lab: Human Physiology,, ,OLIN 213,14,14, ,Guay       
Spring,BI276,A,4,MWF, 8:00am- 8:50am,Comparative Vertebrate Anatomy,, ,OLIN 001,20,32,7,Bevier     
Spring,BI276 L,A,,T, 1:00pm- 4:00pm,Comparative Vertebrate Anatomy,, ,AREY 207,14,16, ,Bevier     
Spring,BI276 L,B,,W, 1:00pm- 4:00pm,Comparative Vertebrate Anatomy,, ,AREY 207,6,16, ,Bevier     
Spring,BI279,A,4,MWF,11:00am-11:50am,Genetics,, ,LOVE 205,35,36,1,Angelini   
Spring,BI279 L,A,,T, 1:00pm- 4:00pm,Laboratory: Genetics,, ,AREY 001,11,12, ,Beachy     
Spring,BI279 L,B,,W, 1:00pm- 4:00pm,Laboratory: Genetics,, ,AREY 001,12,12, ,Angelini   
Spring,BI279 L,C,,R, 1:00pm- 4:00pm,Laboratory: Genetics,, ,AREY 001,12,12, ,Beachy     
Spring,BI306,A,4,MWF,12:00n -12:50pm,Topics in Epidemiology (See SC306),, , ,0, , ,Scott      
Spring,BI319,A,4,TR,11:00am-12:15pm,Conservation Biology (See ES319),, , ,0, , ,Nyhus      
Spring,BI319,A,4,R, 1:00pm- 4:00pm,Conservation Biology (See ES319),, , ,0, , ,Nyhus      
Spring,BI320,A,3,TR,11:00am-12:15pm,Evolutionary Analysis,, ,OLIN 314,13,20,6,Noh        
Spring,BI338,A,4,MWF, 9:00am- 9:50am,Forest Ecosystems (See ES338),"N,Lb", , ,0, , ,Becknell   
Spring,BI338,A,4,M, 1:00pm- 4:00pm,Forest Ecosystems (See ES338),"N,Lb", , ,0, , ,Becknell   
Spring,BI351,A,4,MWF,11:00am-11:50am,Applied and Environmental Microbiology,, ,OLIN 335,6,12,1,Peck       
Spring,BI351,A,4,R, 1:00pm- 5:00pm,Applied and Environmental Microbiology,, ,AREY 305,6,12,1,Peck       
Spring,BI362,A,4,TR,11:00am-12:15pm,Medical Biochemistry (See BC362),, , ,0, , ,Moloney    
Spring,BI362,A,4,F,12:00n -12:50pm,Medical Biochemistry (See BC362),, , ,0, , ,Moloney    
Spring,BI368,A,4 to 5,TR, 9:30am-10:45am,Biochemistry of the Cell II (See BC368),, , ,0, , ,Millard    
Spring,BI368,A,4 to 5,F,12:00n -12:50pm,Biochemistry of the Cell II (See BC368),, , ,0, , ,Millard    
Spring,BI374,A,3 to 4,TR, 9:30am-10:45am,Advanced Neurobiology,, ,OLIN 001,31,16,8,Ahmad      
Spring,BI374 L,A,,R, 1:00pm- 4:00pm,Optional Lab: Advanced Neurobiology,, ,AREY 205,14,16, ,Ahmad      
Spring,BI378,A,4,MWF,10:00am-10:50am,Molecular Biology (See BC378),, , ,0, , ,van Oers   
Spring,BI378,A,4,W, 1:00pm- 4:00pm,Molecular Biology (See BC378),, , ,0, , ,van Oers   
Spring,BI382,A,4,TR, 9:30am-10:45am,Ecological Modeling,, ,MILL 205,11,12,8,"Moore, C   "
Spring,BI382,A,4,M, 1:00pm- 4:00pm,Ecological Modeling,, ,OLIN 314,11,12,8,"Moore, C   "
Spring,BI402,A,1,F, 1:00pm- 1:50pm,Biology Seminar (Integrative Biology),, ,LOVE 319,11,12, ,Angelini   
Spring,BI402,B,1,F, 1:00pm- 1:50pm,Biology Seminar (Human Evolution),, ,OLIN 335,9,12, ,"Stone, J.  "
Spring,CH122,A,4,MWF,10:00am-10:50am,Earth Systems Chemistry II,"N,Lb", ,MILL 008,23,32,11,Drozd      Koffman     
Spring,CH122 L,A,,W, 1:00pm- 4:00pm,Lab: Earth Systems Chemistry II,, ,KEYE 408,15,16, ,Drozd       Twining    
Spring,CH122 L,B,,R, 1:00pm- 4:00pm,Lab: Earth Systems Chemistry II,, ,KEYE 408,8,16, ,Drozd       Twining    
Spring,CH142,A,4,MWF, 9:00am- 9:50am,General Chemistry II,"N,Lb", ,KEYE 105,51,45,16,Millard    
Spring,CH142,B,4,MWF,10:00am-10:50am,General Chemistry II,"N,Lb", ,KEYE 105,49,45,16,McKinney   
Spring,CH142 L,A,,M, 1:00pm- 3:50pm,Laboratory: General Chem,, ,KEYE 405,20,18, ,"Miller, L  "
Spring,CH142 L,B,,T, 1:00pm- 3:50pm,Laboratory: General Chem,, ,KEYE 405,20,18, ,Drozd      
Spring,CH142 L,C,,W, 1:00pm- 3:50pm,Laboratory: General Chem,, ,KEYE 405,18,18, ,"Miller, L  "
Spring,CH142 L,D,,R, 1:00pm- 3:50pm,Laboratory: General Chem,, ,KEYE 405,21,18, ,"Miller, L  "
Spring,CH142 L,E,,F, 1:00pm- 3:50pm,Laboratory: General Chem,, ,KEYE 405,21,18, ,"Miller, L  "
Spring,CH144,A,1,F, 1:30pm- 3:30pm,Turbo Chemistry,, ,KEYE 103,8,16, ,McKinney   
Spring,CH147,A,4,MWF,10:00am-10:50am,Comprehensive General Chemistry,"N,Lb", ,AREY 005,50,48,16,Rice       
Spring,CH147 L,A,,M, 1:00pm- 4:00pm,Lab: Comprehnsv Gen Chem,, ,KEYE 408,17,16, ,King       
Spring,CH147 L,B,,T, 8:00am-10:50am,Lab: Comprehnsv Gen Chem,, ,KEYE 408,16,16, ,Hepburn    
Spring,CH147 L,C,,T, 1:00pm- 4:00pm,Lab: Comprehnsv Gen Chem,, ,KEYE 408,17,16, ,Hepburn    
Spring,CH217,A,4,MWF,12:00n -12:50pm,Environmental Chemistry,, ,KEYE 103,14,24,2,McKinney   
Spring,CH242,A,4,MWF, 9:00am- 9:50am,Organic Chemistry II,, ,MILL 014,33,32,15,Katz       
Spring,CH242,B,4,MWF,10:00am-10:50am,Organic Chemistry II,, ,MILL 014,35,32,15,Katz       
Spring,CH242 L,A,,M, 1:00pm- 4:45pm,Lab: Organic Chem II,, ,KEYE 305,15,16, ,Klinkerch  
Spring,CH242 L,B,,T, 1:00pm- 4:45pm,Lab: Organic Chem II,, ,KEYE 305,13,16, ,Klinkerch  
Spring,CH242 L,C,,W, 1:00pm- 4:45pm,Lab: Organic Chem II,, ,KEYE 305,12,16, ,Klinkerch  
Spring,CH242 L,D,,R, 8:00am-11:45am,Lab: Organic Chem II,, ,KEYE 305,14,16, ,Klinkerch  
Spring,CH242 L,E,,R, 1:00pm- 4:45pm,Lab: Organic Chem II,, ,KEYE 305,14,16, ,Klinkerch  
Spring,CH342,A,5,MW,11:00am-12:15pm,Physical Chemistry: Quantum and Statistical Mechanics,, ,KEYE 104,7,12,1,Madison    
Spring,CH342,A,5,F, 1:00pm- 1:50pm,Physical Chemistry: Quantum and Statistical Mechanics,, ,KEYE 104,7,12,1,Madison    
Spring,CH342,A,5,M, 1:00pm- 4:50pm,Physical Chemistry: Quantum and Statistical Mechanics,, ,KEYE 205,7,12,1,Madison    
Spring,CH362,A,4,TR,11:00am-12:15pm,Medical Biochemistry (See BC362),, , ,0, , ,Moloney    
Spring,CH362,A,4,F,12:00n -12:50pm,Medical Biochemistry (See BC362),, , ,0, , ,Moloney    
Spring,CH368,A,4 to 5,TR, 9:30am-10:45am,Biochemistry of the Cell II (See BC368),, , ,0, , ,Millard    
Spring,CH368,A,4 to 5,F,12:00n -12:50pm,Biochemistry of the Cell II (See BC368),, , ,0, , ,Millard    
Spring,CH378,A,4,MWF,10:00am-10:50am,Molecular Biology (See BC378),, , ,0, , ,van Oers   
Spring,CH378,A,4,W, 1:00pm- 4:00pm,Molecular Biology (See BC378),, , ,0, , ,van Oers   
Spring,CH432,A,4,TR,11:00am-12:15pm,Advanced Organic Chemistry,, ,KEYE 104,7,10,6,Katz       
Spring,CH444,A,4,MWF, 9:00am- 9:50am,Advanced Methods in Biochemistry,W3, ,KEYE 104,11,12,10,Rice       
Spring,CH494,A,1,F,11:00am-11:50am,Senior Seminar,, ,AREY 005,15,30, ,Millard    
Spring,CH494,A,1,F, 3:00pm- 4:30pm,Senior Seminar,, ,KEYE 105,15,30, ,Millard    
Spring,CH494,B,1,F,11:00am-11:50am,Senior Seminar (for Juniors),, ,AREY 005,0,30, ,Millard    
Spring,CH494,B,1,F, 3:00pm- 4:30pm,Senior Seminar (for Juniors),, ,KEYE 105,0,30, ,Millard    
Spring,CI142,A,4,MW,11:00am-12:15pm,Introduction to Cinema Studies,A, ,LOVE 103,19,25,1,Wurtzler   
Spring,CI142,A,4,M, 7:00pm-10:00pm,Introduction to Cinema Studies,A, ,AREY 005,19,25,1,Wurtzler   
Spring,CI247,A,4,TR,11:00am-12:15pm,Visual Storytelling: Found Materials and the Archive,, ,MILL 253,16,15,6,"Murphy, E  "
Spring,CI252,A,4,MW, 2:30pm- 3:45pm,History of International Cinema II,A, ,LOVE 215,13,25,3,Wurtzler   
Spring,CI252,A,4,T, 7:00pm-10:00pm,History of International Cinema II,A, ,AREY 005,13,25,3,Wurtzler   
Spring,CL138,A,4,MW, 2:30pm- 3:45pm,Heroes of the World,L, ,LOVE 100,102,105,0,O'Neill    
Spring,CL398,A,4,TR, 1:00pm- 2:15pm,Athenian Democracy as Reality and Idea,H, ,LOVE 244,10,14,7,Welser     
Spring,CN126,A,5,MTWRF, 9:00am- 9:50am,Elementary Chinese II,, ,LOVE 207,16,20,10,"Liu, J     "
Spring,CN128,A,4,MTWF,10:00am-10:50am,Intermediate Chinese II,, ,LOVE 307,7,20,11,"Wang, F    "
Spring,CN135,A,1,F, 2:00pm- 2:50pm,Chinese Conversation I,, ,LOVE 423,6,20, ,Chen       
Spring,CN235,A,1,M, 3:00pm- 3:50pm,Chinese Conversation II,, ,LOVE 423,6,20, ,Chen       
Spring,CN322,A,4,MWF,11:00am-11:50am,Third-Year Chinese II,, ,LOVE 423,8,20,1,"Liu, J     "
Spring,CN335,A,1,R, 3:00pm- 3:50pm,Chinese Conversation III,, ,LOVE 423,9,18, ,Chen       
Spring,CN434,A,4,TR, 1:00pm- 2:15pm,Docu-China: Advanced Readings in Chinese,, ,LOVE 423,9,15,7,Zhang      
Spring,CS151,A,4,MWF,10:00am-10:50am,Computational Thinking: Visual Media,Q, ,LOVE 215,41,48,11,"Eaton, C   "
Spring,CS151 L,A,,W, 1:00pm- 2:20pm,Lab: Comp Thnkg: Visual,, ,DAVI 102,19,24, ,Layton     
Spring,CS151 L,B,,R, 2:30pm- 3:50pm,Lab: Comp Thnkg: Visual,, ,DAVI 102,23,24, ,Layton     
Spring,CS152,A,4,MWF,11:00am-11:50am,Computational Thinking: Science,Q, ,LOVE 215,32,48,1,Codabux    
Spring,CS152 L,A,,W, 2:30pm- 3:50pm,Lab: Comp Thkg: Science,, ,DAVI 102,13,24, ,Aaron      
Spring,CS152 L,B,,R, 1:00pm- 2:20pm,Lab: Comp Thkg: Science,, ,DAVI 102,19,24, ,Aaron      
Spring,CS231,A,4,MWF, 9:00am- 9:50am,Data Structures and Algorithms,Q, ,LOVE 215,16,20,2,Codabux    
Spring,CS231,B,4,MWF,10:00am-10:50am,Data Structures and Algorithms,Q, ,DAVI 117,22,25,2,"Taylor, St "
Spring,CS231,C,4,MWF,10:00am-10:50am,Data Structures and Algorithms,Q, ,DAVI 102,20,22,2,Maxwell    
Spring,CS231 L,A,,M, 1:00pm- 2:20pm,Lab: Data Struct/Algrthm,, ,DAVI 102,16,18, ,Layton     
Spring,CS231 L,B,,M, 2:30pm- 3:50pm,Lab: Data Struct/Algrthm,, ,DAVI 102,15,18, ,Layton     
Spring,CS231 L,C,,T, 1:00pm- 2:20pm,Lab: Data Struct/Algrthm,, ,DAVI 102,12,18, ,Aaron      
Spring,CS231 L,D,,T, 2:30pm- 3:50pm,Lab: Data Struct/Algrthm,, ,DAVI 102,15,18, ,Aaron      
Spring,CS251,A,4,MWF, 9:00am- 9:50am,Data Analysis and Visualization,, ,DAVI 117,20,25,13,"Taylor, St "
Spring,CS251,B,4,MWF,10:00am-10:50am,Data Analysis and Visualization,, ,LOVE 213,28,20,13,Layton     
Spring,CS251,C,4,MWF,11:00am-11:50am,Data Analysis and Visualization,, ,DAVI 117,21,25,13,Maxwell    
Spring,CS251 L,A,,T, 1:00pm- 2:20pm,Lab: Data Analysis/Vis,, ,DAVI 122,15,16, ,Codabux    
